Date,Item_Name,Brand_Name,Size_edit,Size,Order_Quantity
3/30/2022,Eyestay Zenchill XXII #59701-ET,,N,5-6,2500
3/30/2022,Eyestay Zenchill XXII #59701-ET,,N,5-6,2500
3/30/2022,Eyestay Zenchill XXII #59701-ET,,Q,8-9,2500
3/30/2022,Eyestay Zenchill XXII #59701-ET,,N,5-6,2500
3/30/2022,Eyestay Zenchill XXII #59701-ET,,Q,8-9,5000
3/30/2022,Heel Counter 05091,Adidas,A,No.4(9.5-11),500
3/30/2022,Heel Counter 05091,Adidas,A,No.3(7.5-9),500
3/30/2022,Heel Counter 08502,Adidas,A,No.1(3.5-6.5),500
3/30/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,700
3/30/2022,NB CR M/W574,NB,V,M:9-11.5/W:10.5-13,100
3/30/2022,NB CR M/W574,NB,V,M:12-18/W:13.5-19,100
3/30/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,100
3/30/2022,Outsole AB80v1,NB,D,10-10.5,300
3/30/2022,Outsole Future FG-AG #FB1118,Puma,O,6,1000
3/30/2022,Outsole Future MG Jr #FB1096,Puma,L,3-3.5,3000
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,10,200
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,200
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,G,13,200
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,6,200
3/30/2022,Outsole Ultra FG #FB1106 P4,Puma,Q,8-8.5,500
3/30/2022,Plate Velosamba #AD-45015,Adidas,Q,8.5-9,4000
3/30/2022,Shank BB2WXYV3,NB,R,9.5-12,1300
3/30/2022,TPU BB2WXYV3,NB,F,12.5-13.5,1300
3/30/2022,TPU Lateral & Medial #BBKLV3,NB,E,11.5-13,1000
3/30/2022,TPU Lateral & Medial #BBKLV3,NB,G,13.5-15,1000
3/29/2022,Heel Counter 05091,Adidas,A,No.4(9.5-11),500
3/29/2022,Heel Counter 05091,Adidas,A,No.3(7.5-9),500
3/29/2022,Heel Counter 08502,Adidas,A,No.1(3.5-6.5),500
3/29/2022,Heel counter 19449,Adidas,A,No.2(6.5-9),1000
3/29/2022,Heel counter 19449,Adidas,A,No.1(3.5-6),1000
3/29/2022,Heel Counter 2126,Adidas,A,No.3(8-10),1000
3/29/2022,Heel Counter 2126,Adidas,A,No.2(5.5-7.5),1000
3/29/2022,Heel Counter 2135,Adidas,A,No.3(8-10),1000
3/29/2022,Heel Counter 2135,Adidas,A,No.2(5.5-7.5),1000
3/29/2022,Heel Counter TS030,Puma,A,No.4(7.5-8.5),5000
3/29/2022,Outsole #FB1079,Puma,Q,8,1000
3/29/2022,Outsole Agility SG#42663,Adidas,Q,8.5,1200
3/29/2022,Outsole Agility SG#42663,Adidas,Q,8.5,1200
3/29/2022,Outsole Agility SG#42663,Adidas,Q,8.5,1200
3/29/2022,Outsole Agility SG#42663,Adidas,P,7,200
3/29/2022,Outsole ELMN8 V7 #40533,Brooks,O,6-6.5,100
3/29/2022,Outsole ELMN8 V7 #40533,Brooks,D,10-10.5,100
3/29/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,400
3/29/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,400
3/29/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,400
3/29/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,400
3/29/2022,Outsole Wire 8 #40534,Brooks,G,13,100
3/29/2022,Outsole Wire 8 #40534,Brooks,N,5-5.5,100
3/29/2022,Shank Propelv4 #PROPELV4,NB,V,M:6.5-7.5/W:8-9,1000
3/29/2022,Shank Propelv4 #PROPELV4,NB,U,M:11-12,1000
3/29/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,Q,8-9,200
3/29/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,E,11-12,100
3/29/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,R,9.5-10.5,300
3/29/2022,Torsion Bar Solar Prime #AD-44000,Adidas,Q,8-9,1500
3/28/2022,Heel Counter 21005,Adidas,A,No.3(5-6),20000
3/28/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,8-9,1800
3/28/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,8-9,1200
3/28/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,8-9,1000
3/28/2022,Insole Board JV8-0665 LH-2,NB,R,9.5-10,700
3/28/2022,Insole Board JV8-0665 LH-2,NB,P,7.5-8,300
3/28/2022,Insole Board JV8-0665 LH-2,NB,D,10.5-11,100
3/28/2022,Midsole Shift #61086,Adidas,Q,8.5,500
3/28/2022,Midsole Shift #61086,Adidas,N,5.5,500
3/28/2022,Midsole Shift #61086,Adidas,Q,8.5,500
3/28/2022,Midsole Shift #61086,Adidas,N,5.5,500
3/28/2022,NB CR M/W574,NB,V,M:9-11.5/W:10.5-13,400
3/28/2022,NB CR M/W574,NB,V,M:9-11.5/W:10.5-13,800
3/28/2022,Outsole Agility SG#42663,Adidas,Q,8.5,600
3/28/2022,Outsole Agility SG#42663,Adidas,Q,8.5,800
3/28/2022,Outsole Agility SG#42663,Adidas,Q,8.5,1200
3/28/2022,Outsole Furon 6 FG #PFG002,NB,R,9.5-10,700
3/28/2022,Outsole Furon 6 FG #PFG002,NB,P,7.5-8,300
3/28/2022,Outsole Furon 6 FG #PFG002,NB,D,10.5-11,100
3/28/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,2000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,2000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,2000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,2000
3/28/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,800
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,R,9.5-10,800
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,P,7.5-8,200
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,E,11.5-12,200
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,D,10.5-11,400
3/28/2022,Outsole Tekela V2 FG #PFG001,NB,Q,8.5-9,800
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,R,9.5-10,300
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,P,7.5-8,100
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,R,9.5-10,300
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,E,11.5-12,200
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,D,10.5-11,200
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,Q,8.5-9,300
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,P,7.5-8,100
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,E,11.5-12,200
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,D,10.5-11,200
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,Q,8.5-9,300
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,2000
3/28/2022,Panel EQ19 RUN #55178,Adidas,Q,8-8.5,200
3/28/2022,Panel EQ19 RUN #55178,Adidas,Q,8-8.5,200
3/28/2022,Panel EQ19 RUN #55178,Adidas,N,5-5.5,2500
3/28/2022,Panel EQ19 RUN #55178,Adidas,N,5-5.5,2500
3/28/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,8-9,1800
3/28/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,8-9,1000
3/28/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,8-9,1200
3/28/2022,Shank Hyperion Rocket,Brooks,R,9-9.5,1000
3/28/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,Q,8-9,700
3/28/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,Q,8-9,300
3/28/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,N,5-6,500
3/26/2022,Eyestay Zenchill XXII #59701-ET,,Q,8-9,1500
3/26/2022,Heel counter C 8-0114-M/W,NB,A,No.6(13-15),5000
3/26/2022,Heelcap Zenchill XXII #59701-HT,Adidas,Q,8-9,1500
3/26/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,900
3/26/2022,Insole Board X20 FG #11046,Adidas,E,11.5,100
3/26/2022,Insole Board X20 FG #11046,Adidas,Q,8,700
3/26/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,8-8.5,300
3/26/2022,Plate Velosamba #AD-45015,Adidas,Q,8.5-9,900
3/26/2022,Plate Velosamba #AD-45015,Adidas,Q,8.5-9,1300
3/26/2022,Torsion Bar Adizero Adios 5 #AD-07213,Adidas,Q,8-9,500
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,Q,8-9,1500
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,Q,8-9,3300
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,N,5-6,1500
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,Q,8-9,500
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,N,5-6,500
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,Q,8-9,500
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,N,5-6,500
3/26/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,,N,5-6,3300
3/25/2022,Eyestay Zenchill XXII #59701-ET,,Q,8-9,5500
3/25/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1500
3/25/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1500
3/25/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1500
3/25/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1500
3/25/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1500
3/25/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1500
3/25/2022,Outsole Furon 6 FG #PFG002,NB,R,9.5-10,600
3/25/2022,Outsole Furon 6 FG #PFG002,NB,R,9.5-10,500
3/25/2022,Outsole Furon 6 FG #PFG002,NB,P,7.5-8,500
3/25/2022,Outsole Furon 6 FG #PFG002,NB,E,11.5-12,500
3/25/2022,Outsole Furon 6 FG #PFG002,NB,D,10.5-11,500
3/25/2022,Outsole Furon 6 FG #PFG002,NB,Q,8.5-9,1000
3/25/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,N,5,1000
3/25/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,L,3-3.5,400
3/25/2022,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,L,3-3.5,500
3/25/2022,Outsole Originals Stan Smith Loop #AD-56914,Adidas,Q,8.5,800
3/25/2022,Outsole Originals Stan Smith Loop #AD-56914,Adidas,Q,8.5,2500
3/25/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,1000
3/25/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,8-8.5,1000
3/25/2022,Outsole Ultra FG #FB1106 P4,Puma,O,6-6.5,2500
3/25/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,8-9,1500
3/25/2022,Shank Answer IV R1116D,Reebok,U,M:8.5-9,1000
3/25/2022,Shank Answer IV R1116D,Reebok,U,M:8.5-9,1000
3/25/2022,Shank Answer IV R1116D,Reebok,U,M:8.5-9,2200
3/25/2022,Test Plates NB,NB,Y,non size,1000
3/25/2022,Test Plates NB,NB,Y,non size,1000
3/25/2022,Test Plates NB,NB,Y,non size,1000
3/25/2022,Test Plates NB,NB,Y,non size,1000
3/25/2022,Test Plates NB,NB,Y,non size,1000
3/25/2022,Torsion Bar #AF0207M,Adidas,Q,8-9,600
3/25/2022,TPU Shank Base Line 1.0 #50062001,Reebok,V,M:8-9(W:9.5-10.5),1000
3/25/2022,TPU Shank Base Line 1.0 #50062001,Reebok,V,M:8-9(W:9.5-10.5),1000
3/25/2022,TPU Shank Base Line 1.0 #50062001,Reebok,V,M:8-9(W:9.5-10.5),1000
3/24/2022,Heel counter #CTJSV1,NB,V,M:7.5-9/W:9-10.5,2700
3/24/2022,Heel Counter A1004,Adidas,A,No.2(8-9),40000
3/24/2022,Heel Counter A1006,Adidas,A,No.1(3-4.5),20000
3/24/2022,Heel Counter A1006,Adidas,A,No.4(8-9),20000
3/24/2022,Heel counter C 8-0114-M/W,NB,A,No.2(5.5-7),1000
3/24/2022,Heel counter C 8-0114-M/W,NB,A,No.4(9.5-11),1000
3/24/2022,Heelcap Ultra 4D #AD30832,Adidas,Q,8-9,2000
3/24/2022,Insole Board JV8-0425-1,NB,R,9.5-10,200
3/24/2022,Insole Board JV8-0425-1,NB,G,13.5-14,200
3/24/2022,Insole Board JV8-0425-1,NB,P,7.5-8,200
3/24/2022,Insole Board JV8-0425-1,NB,O,6.5-7,200
3/24/2022,Insole Board JV8-0425-1,NB,F,12.5-13,200
3/24/2022,Insole Board JV8-0425-1,NB,Q,8.5-9,200
3/24/2022,Insole Board JV8-0665 LH-2,NB,R,9.5-10,1000
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,7900
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,12700
3/24/2022,Insole Board X20 FG #11046,Adidas,M,4,100
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,8,100
3/24/2022,Insole Board X20 FG #11046,Adidas,D,10,100
3/24/2022,Insole Board X20 FG #11046,Adidas,D,10.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,N,5.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,G,13,100
3/24/2022,Insole Board X20 FG #11046,Adidas,R,9.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,F,12.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,O,6,100
3/24/2022,Insole Board X20 FG #11046,Adidas,P,7,100
3/24/2022,Insole Board X20 FG #11046,Adidas,E,11.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,O,6.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,R,9,100
3/24/2022,Insole Board X20 FG #11046,Adidas,N,5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,F,12,100
3/24/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,1000
3/24/2022,Insole Board X20 FG #11046,Adidas,M,4.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,E,11,100
3/24/2022,Insole Board X20 FG #11046,Adidas,P,7.5,100
3/24/2022,Insole Board X20 FG #11046,Adidas,L,3.5,100
3/24/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,Q,8-9,4200
3/24/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,Q,8-9,4200
3/24/2022,Midsole Blades Adizero SUB 2 #AD-53755,Adidas,Q,8-9,4200
3/24/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1200
3/24/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1200
3/24/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1200
3/24/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1200
3/24/2022,NB CR M/W574,NB,V,M:4-8.5/W:5.5-10,1200
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,300
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,1100
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,1700
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,1800
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,1000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,1000
3/24/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,3400
3/24/2022,Outsole AG02 #NSM-AG02,NB,O,6.5-7,400
3/24/2022,Outsole AG02 #NSM-AG02,NB,F,12.5-13,400
3/24/2022,Outsole AG02 #NSM-AG02,NB,Q,8.5-9,400
3/24/2022,Outsole Agility SG#42663,Adidas,Q,8.5,2200
3/24/2022,Outsole Furon 6 FG #PFG002,NB,R,9.5-10,1000
3/24/2022,Outsole Olympic Plate #AD-06636,,Q,8-8.5,3300
3/24/2022,Outsole Olympic Plate #AD-06636,,Q,8-8.5,900
3/24/2022,Outsole Olympic Plate #AD-06636,,Q,8-8.5,800
3/24/2022,Outsole Olympic Plate #AD-06636,,Q,8-8.5,300
3/24/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,8-8.5,200
3/24/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,8-8.5,300
3/24/2022,Outsole Tekela 4 FG #PFG004,NB,R,9.5-10,1000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,500
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,500
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,1000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,1000
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,1100
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,1700
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,1800
3/24/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,300
3/24/2022,PANEL ULTRA 4D #AD30832,Adidas,R,9.5-10.5,2000
3/24/2022,Shank BB2WXYV3,NB,R,9.5-12,1000
3/24/2022,Torsion Bar (Rod) AVANTI 25 #AD-56677,Adidas,Q,8.5-9.5,100
3/24/2022,Torsion Bar (Rod) AVANTI 25 #AD-56677,Adidas,Q,8.5-9.5,100
3/24/2022,Torsion Bar (Rod) AVANTI 25 #AD-56677,Adidas,Q,8.5-9.5,100
3/24/2022,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,Q,8.5-9,800
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,9,2200
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,9,1000
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,9,4000
3/23/2022,Banadage MTBR Adilette #61679,Adidas,R,9,1500
3/23/2022,Heel Counter 61BAS,Adidas,A,No.3(9.5-12),40000
3/23/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,500
3/23/2022,Outsole Adipower 3 Boost FF+RF #AD-41629,Adidas,Q,8.5-9,500
3/23/2022,Outsole Adizero LJ #AD-30569,Adidas,R,9-10,3200
3/23/2022,Outsole Future MG #FB1095,Puma,Q,8-8.5,1300
3/23/2022,Outsole MTBR Adilette #61681,Adidas,R,9,2200
3/23/2022,Outsole MTBR Adilette #61681,Adidas,R,9,1000
3/23/2022,Outsole MTBR Adilette #61681,Adidas,R,9,1500
3/23/2022,Outsole NB PL #4040V6,NB,W,M's:3T/W's:5,300
3/23/2022,Outsole NB PL #4040V6,NB,W,M's 6-6T/W's 7T-8,300
3/23/2022,Outsole NB PL #4040V6,NB,W,M's:4-4T/W's:5T-6,600
3/23/2022,Outsole NB PL #4040V6,NB,W,M's 5-5T/W's 6T-7,400
3/23/2022,Outsole NB PL #4040V6,NB,W,M's 10-10T/W's 11T-12,400
3/23/2022,Outsole NB PL #4040V6,NB,W,M's 7-7T/W's 8T-9,400
3/23/2022,Outsole NB PL #4040V6,NB,W,M's 6-6T/W's 7T-8,400
3/23/2022,Outsole NB PL #4040V6,NB,W,M's:3T/W's:5,200
3/23/2022,Outsole NB PL #4040V6,NB,W,M's 8-8T/W's 9T-10,400
3/23/2022,Outsole NB PL #4040V6,NB,W,M's:11-11T/W's:12T-13,400
3/23/2022,Outsole NB PL #4040V6,NB,W,M's 9-9T/W's 10T-11,600
3/23/2022,Outsole NB PL #4040V6,NB,W,M's:4-4T/W's:5T-6,600
3/23/2022,Outsole NB#MB3000V4,NB,M,4.5-5,300
3/23/2022,Outsole NB#MB3000V4,NB,L,3.5-4,600
3/23/2022,Outsole NB#MB3000V4,NB,O,6-6.5,300
3/23/2022,Outsole NB#MB3000V4,NB,L,3.5-4,400
3/23/2022,Outsole NB#MB3000V4,NB,R,9-9.5,600
3/23/2022,Outsole NB#MB3000V4,NB,O,6-6.5,400
3/23/2022,Outsole NB#MB3000V4,NB,P,7-7.5,400
3/23/2022,Outsole NB#MB3000V4,NB,D,10-10.5,400
3/23/2022,Outsole NB#MB3000V4,NB,E,11-11.5,400
3/23/2022,Outsole NB#MB3000V4,NB,M,4.5-5,600
3/23/2022,Outsole NB#MB3000V4,NB,Q,8-8.5,400
3/23/2022,Outsole NB#MB3000V4,NB,N,5.5,200
3/23/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,8-8.5,700
3/23/2022,Outsole Plate Sprint Star #AD-39902,Adidas,Q,8-8.5,4300
3/23/2022,Outsole Tekela 4 FG #PFG004,NB,R,9.5-10,1000
3/23/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,Q,8.5,2000
3/23/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,O,6.5,700
3/23/2022,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,D,10.5,700
3/23/2022,Puma Twist Lock 015500,Puma,T,complete set,25900
3/22/2022,Insole Board JV8-0665 LH-2,NB,F,12.5-13,500
3/22/2022,Insole Board JV8-0665 LH-2,NB,P,7.5-8,3100
3/22/2022,Insole Board JV8-0665 LH-2,NB,D,10.5-11,4800
3/22/2022,Insole Board JV8-0665 LH-2,NB,R,9.5-10,1300
3/22/2022,Insole Board JV8-0665 LH-2,NB,Q,8.5-9,5200
3/22/2022,Insole Board JV8-0665 LH-2,NB,G,13.5-14,400
3/22/2022,Insole Board JV8-0665 LH-2,NB,O,6.5-7,400
3/22/2022,Insole Board JV8-0665 LH-2,NB,R,9.5-10,600
3/22/2022,Midsole Blades Adizero SUB 2 #AD-53755,,Q,8-9,800
3/22/2022,Midsole Blades Adizero SUB 2 #AD-53755,,L,3.5-4.5,500
3/22/2022,Midsole Blades Adizero SUB 2 #AD-53755,,O,6.5-7.5,200
3/22/2022,NB CR M/W574,NB,V,M:9-11.5/W:10.5-13,1100
3/22/2022,Outsole Furon 6 FG #PFG002,NB,F,12.5-13,200
3/22/2022,Outsole Furon 6 FG #PFG002,NB,R,9.5-10,800
3/22/2022,Outsole Furon 6 FG #PFG002,NB,D,10.5-11,3200
3/22/2022,Outsole Furon 6 FG #PFG002,NB,Q,8.5-9,1600
3/22/2022,Outsole Furon 6 FG #PFG002,NB,P,7.5-8,1300
3/22/2022,Outsole Furon 6 FG #PFG002,NB,O,6.5-7,400
3/22/2022,Outsole Furon 6 FG #PFG002,NB,G,13.5-14,200
3/22/2022,Outsole NB Composite COMPV1,NB,R,9.5-10,1400
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,P,7.5-8,1400
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,D,10.5-11,800
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,Q,8.5-9,2800
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,R,9.5-10,600
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,R,9.5-10,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,N,5.5-6,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,M,4.5-5,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,D,10.5-11,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,Q,8.5-9,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,P,7.5-8,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,E,11.5-12,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,F,12.5-13,1000
3/22/2022,Outsole Tekela 4 FG #PFG004,NB,O,6.5-7,1000
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,F,12.5-13,300
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,G,13.5-14,200
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,R,9.5-10,200
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,D,10.5-11,800
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,P,7.5-8,400
3/22/2022,Outsole Tekela V2 SG #PSG001,NB,Q,8.5-9,800
3/22/2022,Plate Velosamba #AD-45015,,Q,8.5-9,12400
3/22/2022,Torsion Bar Solar Boost #AD-47694,Adidas,Q,8-9,5000
3/22/2022,TPU BB2WXYV3,NB,R,9.5-10.5,500
3/21/2022,Eyestay Zenchill XXII #59701-ET,,N,5-6,5500
3/21/2022,Eyestay Zenchill XXII #59701-ET,,N,5-6,5500
3/21/2022,Heelcap Zenchill XXII #59701-HT,Adidas,N,5-6,5500
3/21/2022,Heelcap Zenchill XXII #59701-HT,Adidas,N,5-6,5500
3/21/2022,Insole Board #A-26006,Adidas,P,7.5,1200
3/21/2022,Insole Board JV8-0425-1,NB,R,9.5,300
3/21/2022,Insole Board JV8-0665 LH-2,NB,R,9.5-10,500
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,700
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,1600
3/21/2022,Insole Board X20 FG #11046,Adidas,M,4,300
3/21/2022,Insole Board X20 FG #11046,Adidas,D,10,300
3/21/2022,Insole Board X20 FG #11046,Adidas,R,9.5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,N,5.5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,G,13,600
3/21/2022,Insole Board X20 FG #11046,Adidas,D,10.5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,O,6.5,600
3/21/2022,Insole Board X20 FG #11046,Adidas,P,7,300
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,8.5,600
3/21/2022,Insole Board X20 FG #11046,Adidas,O,6,300
3/21/2022,Insole Board X20 FG #11046,Adidas,Q,8,300
3/21/2022,Insole Board X20 FG #11046,Adidas,E,11.5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,L,3.5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,P,7.5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,E,11,300
3/21/2022,Insole Board X20 FG #11046,Adidas,R,9,300
3/21/2022,Insole Board X20 FG #11046,Adidas,F,12.5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,F,12,300
3/21/2022,Insole Board X20 FG #11046,Adidas,N,5,300
3/21/2022,Insole Board X20 FG #11046,Adidas,M,4.5,300
